name;essround;edition;proddate;idno;cntry;dweight;pweight;polintr;psppsgva;psppipla;trstprl;trstplt;trstprt;vote;pbldmna;clsprty;gndr;agea;edulvlb;hinctnta;prob;stratum;psu
ESS11e01;11;10;20062024;77647;LT;1145459;17803311;3;3;1;5;8;6;1;2;2;2;59;720;8;10647738;708;7785
ESS11e01;11;10;20062024;77662;LT;9202121;17803311;2;3;2;5;5;3;1;2;1;2;57;520;3;13254061;697;7243
ESS11e01;11;10;20062024;77674;LT;11136876;17803311;4;2;1;0;0;5;1;2;2;2;22;313;7;10951497;703;7455
ESS11e01;11;10;20062024;77680;LT;5568438;17803311;3;1;2;4;8;3;2;2;2;2;73;321;2;21902993;703;7412
ESS11e01;11;10;20062024;77721;LT;887589;17803311;4;1;1;0;0;3;1;2;1;1;59;223;4;1374121;702;7281
ESS11e01;11;10;20062024;77807;LT;43559292;17803311;2;3;3;3;3;3;1;2;2;1;32;221;8;27999876;699;7297
ESS11e01;11;10;20062024;77808;LT;45070028;17803311;3;1;3;0;0;0;1;2;1;2;59;423;5;27061326;710;7228
ESS11e01;11;10;20062024;77839;LT;13313836;17803311;4;3;3;2;2;2;3;2;2;2;16;113;9;91608067;702;7282
ESS11e01;11;10;20062024;77943;LT;1145459;17803311;3;3;3;2;3;3;1;1;2;1;57;720;7;10647738;708;7766
ESS11e01;11;10;20062024;78004;LT;916229;17803311;2;2;2;6;5;4;1;2;1;2;53;620;5;1331168;709;7177
ESS11e01;11;10;20062024;78022;LT;11136876;17803311;2;2;2;3;3;4;1;2;2;1;58;229;7;10951497;703;7333
ESS11e01;11;10;20062024;78081;LT;90140057;17803311;3;3;3;4;4;7;1;2;2;2;30;720;10;13530663;710;7176
ESS11e01;11;10;20062024;78083;LT;43559292;17803311;2;2;2;2;1;1;1;2;1;1;59;313;7;27999876;699;7275
ESS11e01;11;10;20062024;78133;LT;4437945;17803311;3;3;3;5;5;5;1;2;2;2;49;313;4;2748242;702;7285
ESS11e01;11;10;20062024;78189;LT;13589609;17803311;3;3;3;7;7;7;3;2;2;2;15;113;4;8974907;698;7172
ESS11e01;11;10;20062024;78213;LT;10779613;17803311;3;2;4;6;8;5;1;2;1;2;61;323;5;11314456;696;7290
ESS11e01;11;10;20062024;78232;LT;11136876;17803311;3;2;2;7;6;5;1;2;1;2;54;720;8;10951497;703;7416
ESS11e01;11;10;20062024;78328;LT;11136876;17803311;2;3;2;4;5;4;2;2;2;2;50;720;6;10951497;703;7378
ESS11e01;11;10;20062024;78366;LT;90140057;17803311;2;3;3;2;6;6;1;1;1;2;65;423;7;13530663;710;7219
ESS11e01;11;10;20062024;78377;LT;12022814;17803311;2;3;2;4;4;3;1;2;1;1;73;520;5;10144503;701;7212
ESS11e01;11;10;20062024;78408;LT;71864086;17803311;3;2;2;3;4;6;1;2;1;2;65;520;4;16971686;696;7201
ESS11e01;11;10;20062024;78409;LT;45070028;17803311;2;3;3;6;6;5;1;2;1;2;77;520;3;27061326;710;7269
ESS11e01;11;10;20062024;78422;LT;1352101;17803311;3;2;4;4;3;4;3;2;2;2;19;313;8;9020442;710;7263
ESS11e01;11;10;20062024;78429;LT;128758;17803311;3;1;1;7;7;7;2;2;1;2;54;610;8;94724575;709;7877
ESS11e01;11;10;20062024;78437;LT;35932043;17803311;3;1;1;5;5;5;1;2;2;2;78;313;2;33943371;696;7222
ESS11e01;11;10;20062024;78556;LT;18404242;17803311;3;2;2;7;8;8;3;2;2;1;16;221;3;66270307;697;7258
ESS11e01;11;10;20062024;78567;LT;17181886;17803311;4;2;2;4;3;3;1;2;1;2;62;720;9;7098492;708;7695
ESS11e01;11;10;20062024;78623;LT;11136876;17803311;3;3;3;3;4;4;2;2;2;2;39;520;8;10951497;703;7410
ESS11e01;11;10;20062024;78626;LT;5727295;17803311;3;1;1;4;3;3;2;2;2;2;63;520;4;21295475;708;7669
ESS11e01;11;10;20062024;78639;LT;14716045;17803311;3;4;1;5;5;5;1;2;1;2;67;620;3;82879246;695;7915
ESS11e01;11;10;20062024;78737;LT;10769414;17803311;4;1;1;0;0;0;1;2;2;2;80;113;1;11325172;700;7991
ESS11e01;11;10;20062024;78802;LT;45070028;17803311;3;4;3;8;8;8;1;2;2;1;54;323;2;27061326;710;7263
ESS11e01;11;10;20062024;78861;LT;45070028;17803311;3;3;2;7;7;8;1;2;2;2;78;113;5;27061326;710;7220
ESS11e01;11;10;20062024;78869;LT;1145459;17803311;3;2;3;2;4;4;2;2;2;2;36;423;8;10647738;708;7721
ESS11e01;11;10;20062024;78901;LT;5727295;17803311;2;1;1;0;0;0;1;2;2;2;42;423;5;21295475;708;7632
ESS11e01;11;10;20062024;78906;LT;4437945;17803311;3;3;3;4;0;4;1;2;2;2;47;321;4;2748242;702;7286
ESS11e01;11;10;20062024;78933;LT;887589;17803311;2;1;1;4;4;4;1;2;2;2;63;423;9;1374121;702;7209
ESS11e01;11;10;20062024;78957;LT;2290918;17803311;3;3;3;5;3;3;1;2;1;1;44;620;9;5323869;708;7686
ESS11e01;11;10;20062024;78995;LT;10779613;17803311;2;2;3;1;3;3;2;2;1;1;66;323;2;11314456;696;7199
ESS11e01;11;10;20062024;79211;LT;46010605;17803311;2;3;1;4;5;5;1;2;1;2;66;620;2;26508123;697;7270
ESS11e01;11;10;20062024;79288;LT;11136876;17803311;3;4;3;5;2;3;1;2;2;2;47;423;5;10951497;703;7330
ESS11e01;11;10;20062024;79298;LT;13260221;17803311;3;3;5;0;5;0;2;2;2;2;64;313;5;9197846;710;7891
ESS11e01;11;10;20062024;79511;LT;13313836;17803311;4;2;2;2;2;3;2;2;2;2;40;620;9;91608067;702;7186
ESS11e01;11;10;20062024;79516;LT;5727295;17803311;3;1;1;4;3;3;1;2;2;2;78;720;6;21295475;708;7838
ESS11e01;11;10;20062024;79533;LT;4437945;17803311;3;2;2;5;4;8;1;2;1;2;78;213;2;2748242;702;7283
ESS11e01;11;10;20062024;79556;LT;11100278;17803311;3;3;2;3;4;4;1;2;2;2;23;313;6;10987605;704;7505
ESS11e01;11;10;20062024;79646;LT;43559292;17803311;3;1;1;0;0;0;1;2;2;2;55;323;2;27999876;699;7275
ESS11e01;11;10;20062024;79651;LT;11136876;17803311;4;3;3;4;7;6;2;2;2;2;47;620;3;10951497;703;7355
ESS11e01;11;10;20062024;79796;LT;14716045;17803311;2;3;1;0;0;0;2;2;2;2;69;321;2;82879246;695;7920
ESS11e01;11;10;20062024;79802;LT;916229;17803311;3;3;3;4;4;4;1;2;1;2;69;313;3;1331168;709;7197
ESS11e01;11;10;20062024;79804;LT;28636477;17803311;3;3;2;3;4;4;1;2;2;2;35;620;10;42590947;708;7756
ESS11e01;11;10;20062024;79808;LT;4437945;17803311;4;1;1;1;1;1;1;2;2;2;49;313;4;2748242;702;7284
ESS11e01;11;10;20062024;79839;LT;887589;17803311;2;1;1;10;2;2;2;2;2;1;30;610;10;1374121;702;7185
ESS11e01;11;10;20062024;79844;LT;1145459;17803311;4;2;2;3;3;3;1;2;1;2;77;720;2;10647738;708;7691
ESS11e01;11;10;20062024;79864;LT;11136876;17803311;3;3;3;5;4;5;2;2;2;2;62;720;8;10951497;703;7436
ESS11e01;11;10;20062024;79866;LT;90140057;17803311;3;3;2;2;3;3;2;2;2;2;38;610;7;13530663;710;7263
ESS11e01;11;10;20062024;79909;LT;10646698;17803311;3;3;1;5;3;3;1;2;2;2;60;321;6;11455709;706;7569
ESS11e01;11;10;20062024;79926;LT;44200733;17803311;2;2;2;2;4;4;1;2;1;2;44;229;2;2759354;710;7898
ESS11e01;11;10;20062024;79972;LT;9391494;17803311;2;2;2;3;3;3;1;2;2;2;64;423;3;12986802;695;7241
ESS11e01;11;10;20062024;79992;LT;45298693;17803311;2;1;2;2;0;0;1;2;2;2;74;213;1;26924722;698;7250
ESS11e01;11;10;20062024;79998;LT;5727295;17803311;4;2;2;3;2;2;2;2;2;2;80;229;2;21295475;708;7704
ESS11e01;11;10;20062024;80039;LT;2290918;17803311;2;2;3;2;2;2;1;2;2;2;37;620;10;5323869;708;7754
ESS11e01;11;10;20062024;80041;LT;5384707;17803311;2;4;2;4;3;3;2;2;1;1;44;610;7;22650345;700;7983
ESS11e01;11;10;20062024;80086;LT;13313836;17803311;2;2;2;3;3;3;2;2;2;1;45;423;8;91608067;702;7203
ESS11e01;11;10;20062024;80092;LT;1380318;17803311;1;2;2;3;4;4;1;2;1;2;63;323;4;88360417;697;7270
ESS11e01;11;10;20062024;80103;LT;23478734;17803311;3;1;2;2;1;5;1;2;2;2;53;520;8;51947206;695;7235
ESS11e01;11;10;20062024;80150;LT;45070028;17803311;3;3;3;4;4;4;1;2;2;1;73;520;7;27061326;710;7218
ESS11e01;11;10;20062024;80164;LT;5323349;17803311;3;2;2;5;5;5;1;2;2;1;26;323;6;22911418;706;7561
ESS11e01;11;10;20062024;80173;LT;13313836;17803311;2;1;2;2;2;2;1;2;2;2;31;620;10;91608067;702;7185
ESS11e01;11;10;20062024;80190;LT;5323349;17803311;1;4;4;8;5;7;2;2;1;2;61;720;9;22911418;706;7544
ESS11e01;11;10;20062024;80207;LT;45070028;17803311;4;1;1;5;4;5;2;2;2;1;33;610;8;27061326;710;7175
ESS11e01;11;10;20062024;80233;LT;90140057;17803311;3;1;1;5;3;0;2;2;2;2;59;610;9;13530663;710;7232
ESS11e01;11;10;20062024;80256;LT;5323349;17803311;4;2;3;2;3;3;1;2;2;2;72;520;5;22911418;706;7540
ESS11e01;11;10;20062024;80281;LT;916229;17803311;3;1;2;3;1;4;1;2;2;2;55;620;4;1331168;709;7178
ESS11e01;11;10;20062024;80307;LT;10646698;17803311;4;2;3;2;1;1;2;2;2;2;40;323;4;11455709;706;7545
ESS11e01;11;10;20062024;80383;LT;1145459;17803311;3;2;2;3;3;3;2;2;2;1;26;620;8;10647738;708;7741
ESS11e01;11;10;20062024;80395;LT;13827225;17803311;2;1;1;4;3;2;1;2;2;2;47;113;1;8820676;700;7278
ESS11e01;11;10;20062024;80413;LT;10819845;17803311;3;2;2;2;1;3;2;2;2;2;31;223;5;11272386;701;8006
ESS11e01;11;10;20062024;80459;LT;14087242;17803311;2;4;3;3;1;1;1;2;2;1;56;720;8;8657868;695;7241
ESS11e01;11;10;20062024;80506;LT;18436301;17803311;4;3;2;5;4;5;1;2;2;2;34;313;4;6615507;700;7277
ESS11e01;11;10;20062024;80515;LT;4437945;17803311;3;1;2;4;2;4;2;2;2;2;34;423;2;2748242;702;7293
ESS11e01;11;10;20062024;80592;LT;1145459;17803311;3;2;1;2;3;2;1;2;1;2;24;423;10;10647738;708;7867
ESS11e01;11;10;20062024;80600;LT;887589;17803311;4;1;1;0;0;0;2;2;2;1;57;223;8;1374121;702;7281
ESS11e01;11;10;20062024;80647;LT;5727295;17803311;3;2;2;5;4;3;2;1;2;2;25;620;5;21295475;708;7699
ESS11e01;11;10;20062024;80655;LT;71864086;17803311;3;3;2;6;5;5;2;2;2;2;20;313;8;16971686;696;7290
ESS11e01;11;10;20062024;80685;LT;16705316;17803311;3;2;1;3;6;5;1;2;1;1;31;323;6;7300998;703;7329
ESS11e01;11;10;20062024;80716;LT;9391494;17803311;3;1;1;4;2;2;2;2;2;2;59;229;4;12986802;695;7238
ESS11e01;11;10;20062024;80734;LT;52238184;17803311;3;3;3;5;5;4;1;2;2;2;51;720;8;23347954;702;8092
ESS11e01;11;10;20062024;80744;LT;15970048;17803311;4;1;1;2;2;1;2;2;2;2;30;321;5;7637139;706;7567
ESS11e01;11;10;20062024;80774;LT;887589;17803311;2;2;2;4;4;4;1;2;2;1;54;423;8;1374121;702;7205
ESS11e01;11;10;20062024;80793;LT;5550139;17803311;4;3;1;2;1;1;2;2;2;2;55;313;3;2197521;704;7510
ESS11e01;11;10;20062024;80797;LT;4695747;17803311;2;1;2;5;5;3;1;2;2;2;90;113;2;25973604;695;7238
ESS11e01;11;10;20062024;80824;LT;1775178;17803311;4;2;2;0;0;0;3;1;2;1;38;323;8;6870605;702;7281
ESS11e01;11;10;20062024;80826;LT;17181886;17803311;2;2;1;4;2;2;2;2;2;2;46;620;10;7098492;708;7843
ESS11e01;11;10;20062024;80838;LT;10447637;17803311;2;2;3;3;6;3;1;2;2;2;29;520;7;11673977;702;8059
ESS11e01;11;10;20062024;80863;LT;12022814;17803311;3;2;1;4;2;0;1;2;2;2;49;313;2;10144503;701;7212
ESS11e01;11;10;20062024;80884;LT;16650416;17803311;2;3;2;5;5;7;3;2;2;1;18;313;6;73250703;704;7476
ESS11e01;11;10;20062024;80900;LT;5550139;17803311;2;2;3;7;4;4;1;2;1;2;43;313;5;2197521;704;7478
ESS11e01;11;10;20062024;80945;LT;9202121;17803311;1;3;2;0;2;0;1;2;1;1;78;223;6;13254061;697;7254
ESS11e01;11;10;20062024;81004;LT;5568438;17803311;3;3;2;3;4;7;1;2;2;2;30;620;6;21902993;703;7432
ESS11e01;11;10;20062024;81180;LT;16705316;17803311;2;3;3;5;6;4;2;2;2;1;73;313;6;7300998;703;7414
ESS11e01;11;10;20062024;81206;LT;16705316;17803311;3;2;1;3;3;0;2;2;2;1;72;520;9;7300998;703;7359
ESS11e01;11;10;20062024;81214;LT;11513541;17803311;3;3;2;0;2;4;1;2;1;2;74;313;4;1059322;698;7970
ESS11e01;11;10;20062024;81277;LT;5727295;17803311;3;2;1;3;4;3;2;2;2;2;29;610;7;21295475;708;7662
ESS11e01;11;10;20062024;81283;LT;27842193;17803311;4;1;2;2;1;0;2;2;1;2;66;321;7;43805988;703;7343
ESS11e01;11;10;20062024;81297;LT;15671455;17803311;2;1;1;1;0;2;1;2;1;2;44;620;9;7782652;702;8056
ESS11e01;11;10;20062024;81309;LT;10818434;17803311;2;2;3;7;0;2;2;1;2;1;46;610;7;11273857;707;7594
ESS11e01;11;10;20062024;81367;LT;46090752;17803311;2;3;1;4;5;2;1;2;2;2;75;313;2;26462027;700;7259
ESS11e01;11;10;20062024;81381;LT;5323349;17803311;2;3;3;7;7;7;1;2;1;2;73;610;3;22911418;706;7551
ESS11e01;11;10;20062024;81404;LT;5568438;17803311;2;3;3;6;4;5;1;2;1;1;68;323;2;21902993;703;7364
ESS11e01;11;10;20062024;81408;LT;18034221;17803311;3;1;2;5;4;5;1;2;1;2;53;323;3;6763002;701;7212
ESS11e01;11;10;20062024;81410;LT;5727295;17803311;2;4;4;5;3;3;1;2;1;1;42;620;4;21295475;708;7828
ESS11e01;11;10;20062024;81446;LT;2030836;17803311;3;1;1;8;6;7;2;2;2;2;19;313;8;6005678;694;7322
ESS11e01;11;10;20062024;81456;LT;5323349;17803311;2;2;2;2;3;3;1;2;1;2;79;520;3;22911418;706;7564
ESS11e01;11;10;20062024;81480;LT;12022814;17803311;2;1;3;6;4;7;1;2;1;2;65;520;4;10144503;701;7210
ESS11e01;11;10;20062024;81482;LT;5568438;17803311;3;1;3;5;5;6;1;2;2;2;78;323;2;21902993;703;7425
ESS11e01;11;10;20062024;81490;LT;2290918;17803311;2;4;3;7;7;7;1;2;1;1;55;720;4;5323869;708;7812
ESS11e01;11;10;20062024;81500;LT;1145459;17803311;2;3;2;3;4;2;1;2;2;1;47;620;10;10647738;708;7788
ESS11e01;11;10;20062024;81518;LT;1145459;17803311;3;3;3;5;5;5;1;2;2;1;43;720;8;10647738;708;7764
ESS11e01;11;10;20062024;81521;LT;10819845;17803311;3;4;4;6;5;5;1;2;1;2;61;323;5;11272386;701;8023
ESS11e01;11;10;20062024;81612;LT;4437945;17803311;1;2;3;4;3;3;2;2;2;1;61;223;7;2748242;702;7207
ESS11e01;11;10;20062024;81627;LT;13313836;17803311;2;4;3;5;4;6;1;2;2;2;48;423;7;91608067;702;7284
ESS11e01;11;10;20062024;81740;LT;13313836;17803311;2;1;1;2;3;3;1;2;2;1;36;323;10;91608067;702;7207
ESS11e01;11;10;20062024;81743;LT;1250451;17803311;3;1;2;5;5;5;2;2;2;2;47;223;3;97537186;696;7928
ESS11e01;11;10;20062024;81772;LT;1145459;17803311;3;3;3;5;5;7;1;2;1;2;39;423;4;10647738;708;7639
ESS11e01;11;10;20062024;81787;LT;10779613;17803311;2;2;2;5;3;3;2;2;1;1;45;423;6;11314456;696;7288
ESS11e01;11;10;20062024;81840;LT;1250451;17803311;3;3;2;5;3;2;2;2;2;2;47;610;8;97537186;696;7929
ESS11e01;11;10;20062024;81876;LT;10779613;17803311;3;3;3;5;7;7;2;2;1;2;41;313;5;11314456;696;7289
ESS11e01;11;10;20062024;81902;LT;887589;17803311;3;1;1;1;1;1;1;2;2;1;28;423;9;1374121;702;7209
ESS11e01;11;10;20062024;81946;LT;13743435;17803311;3;3;2;6;6;6;1;2;1;2;43;321;7;88744535;709;7190
ESS11e01;11;10;20062024;81997;LT;9202121;17803311;3;1;2;3;4;3;1;2;1;1;66;323;9;13254061;697;7256
ESS11e01;11;10;20062024;82004;LT;1145459;17803311;2;3;3;7;6;7;1;2;1;2;37;720;8;10647738;708;7635
ESS11e01;11;10;20062024;82010;LT;71864086;17803311;2;1;1;1;0;0;1;2;2;2;72;520;1;16971686;696;7221
ESS11e01;11;10;20062024;82021;LT;1569777;17803311;2;3;3;7;6;6;1;2;2;2;50;720;8;7769605;705;7515
ESS11e01;11;10;20062024;82049;LT;1145459;17803311;3;2;2;4;3;3;2;2;2;1;34;720;9;10647738;708;7683
ESS11e01;11;10;20062024;82110;LT;90140057;17803311;4;3;2;3;4;3;1;2;2;1;36;620;7;13530663;710;7226
ESS11e01;11;10;20062024;82139;LT;5727295;17803311;4;3;2;4;3;3;2;2;2;2;41;720;4;21295475;708;7779
ESS11e01;11;10;20062024;82141;LT;27842193;17803311;2;3;3;3;5;0;1;2;1;1;57;323;10;43805988;703;7348
ESS11e01;11;10;20062024;82194;LT;90597385;17803311;2;2;2;5;5;5;1;2;2;2;67;323;6;13462361;698;7215
ESS11e01;11;10;20062024;82227;LT;1145459;17803311;2;4;2;4;4;2;1;2;1;2;26;520;8;10647738;708;7667
ESS11e01;11;10;20062024;82270;LT;9391494;17803311;3;2;2;0;0;0;1;2;2;2;60;323;6;12986802;695;7240
ESS11e01;11;10;20062024;82317;LT;71864086;17803311;2;3;3;6;1;5;1;2;2;1;52;323;6;16971686;696;7221
ESS11e01;11;10;20062024;82345;LT;5568438;17803311;3;2;2;3;6;4;1;2;1;1;63;321;7;21902993;703;7458
ESS11e01;11;10;20062024;82363;LT;13313836;17803311;3;3;1;2;4;4;1;2;2;2;54;313;6;91608067;702;7285
ESS11e01;11;10;20062024;82368;LT;90140057;17803311;3;2;2;3;0;3;2;1;2;2;39;610;8;13530663;710;7219
ESS11e01;11;10;20062024;82373;LT;887589;17803311;3;3;3;3;2;3;2;2;2;2;59;720;6;1374121;702;7173
ESS11e01;11;10;20062024;82391;LT;10818434;17803311;3;1;1;4;3;4;2;2;2;2;81;313;2;11273857;707;7596
ESS11e01;11;10;20062024;82399;LT;5727295;17803311;3;2;2;4;4;4;1;1;2;2;26;620;10;21295475;708;7625
ESS11e01;11;10;20062024;82410;LT;5727295;17803311;2;3;3;7;5;5;1;2;1;2;77;720;3;21295475;708;7689
ESS11e01;11;10;20062024;82419;LT;887589;17803311;3;1;1;1;1;1;1;2;2;1;45;423;10;1374121;702;7209
ESS11e01;11;10;20062024;82454;LT;887589;17803311;1;1;1;0;0;1;1;2;1;2;26;313;6;1374121;702;7285
ESS11e01;11;10;20062024;82511;LT;17181886;17803311;3;3;3;5;5;5;1;2;2;2;35;720;10;7098492;708;7752
ESS11e01;11;10;20062024;82530;LT;5323349;17803311;2;4;3;6;7;8;1;2;1;1;86;229;3;22911418;706;7535
ESS11e01;11;10;20062024;82557;LT;16705316;17803311;3;3;2;6;6;6;2;2;2;2;39;620;5;7300998;703;7346
ESS11e01;11;10;20062024;82610;LT;18028011;17803311;3;3;3;6;7;3;1;2;1;2;45;323;2;67653315;710;7213
ESS11e01;11;10;20062024;82613;LT;1145459;17803311;3;3;3;5;4;3;1;2;2;2;45;620;10;10647738;708;7645
ESS11e01;11;10;20062024;82648;LT;5384707;17803311;2;2;1;0;0;2;1;2;1;2;30;321;2;22650345;700;7980
ESS11e01;11;10;20062024;82684;LT;11136876;17803311;3;3;2;8;6;5;1;2;2;2;68;321;2;10951497;703;7360
ESS11e01;11;10;20062024;82696;LT;4437945;17803311;3;1;1;3;0;0;2;2;2;1;33;223;3;2748242;702;7207
ESS11e01;11;10;20062024;82746;LT;46010605;17803311;1;3;2;10;10;10;2;2;1;2;84;313;3;26508123;697;7254
ESS11e01;11;10;20062024;82768;LT;13313836;17803311;3;2;1;3;0;1;1;2;2;2;39;610;7;91608067;702;7292
ESS11e01;11;10;20062024;82775;LT;46090752;17803311;2;3;3;8;7;7;1;2;1;2;76;620;2;26462027;700;7261
ESS11e01;11;10;20062024;82833;LT;46090752;17803311;2;2;1;3;2;2;1;2;2;2;62;423;3;26462027;700;7260
ESS11e01;11;10;20062024;82890;LT;52238184;17803311;4;1;1;1;3;5;1;2;2;1;30;620;6;23347954;702;8075
ESS11e01;11;10;20062024;82900;LT;4695747;17803311;2;3;2;4;7;5;1;2;2;2;71;520;2;25973604;695;7239
ESS11e01;11;10;20062024;82925;LT;17181886;17803311;3;2;2;8;8;8;1;2;2;2;56;520;8;7098492;708;7646
ESS11e01;11;10;20062024;82958;LT;4581145;17803311;2;2;1;9;8;8;1;2;1;2;73;113;3;2662336;709;7188
ESS11e01;11;10;20062024;83001;LT;4581145;17803311;2;2;2;6;6;5;2;2;1;2;58;423;5;2662336;709;7177
ESS11e01;11;10;20062024;83025;LT;43559292;17803311;3;2;1;7;5;6;2;2;1;1;36;213;3;27999876;699;7308
ESS11e01;11;10;20062024;83039;LT;1145459;17803311;2;3;3;6;6;6;1;2;2;1;47;720;8;10647738;708;7768
ESS11e01;11;10;20062024;83085;LT;916229;17803311;2;1;1;7;7;7;1;2;1;2;66;423;7;1331168;709;7196
ESS11e01;11;10;20062024;83096;LT;11100278;17803311;3;2;3;4;2;1;2;2;1;1;32;423;9;10987605;704;7495
ESS11e01;11;10;20062024;83098;LT;12022814;17803311;2;4;3;6;5;5;2;2;2;1;76;620;4;10144503;701;7174
ESS11e01;11;10;20062024;83113;LT;17270311;17803311;1;1;1;1;2;5;1;2;1;2;56;223;7;7062147;698;7968
ESS11e01;11;10;20062024;83117;LT;5323349;17803311;4;1;1;3;3;0;3;2;2;1;52;610;5;22911418;706;7533
ESS11e01;11;10;20062024;83121;LT;10818434;17803311;2;3;4;8;7;7;1;2;1;1;40;620;7;11273857;707;7587
ESS11e01;11;10;20062024;83129;LT;16705316;17803311;3;4;2;4;7;4;1;2;1;2;46;620;7;7300998;703;7352
ESS11e01;11;10;20062024;83195;LT;5727295;17803311;2;3;3;5;5;5;1;2;2;2;60;520;2;21295475;708;7839
ESS11e01;11;10;20062024;83251;LT;90597385;17803311;2;1;1;0;0;0;1;2;2;1;60;720;1;13462361;698;7234
ESS11e01;11;10;20062024;83288;LT;54099226;17803311;2;2;2;8;7;6;1;2;1;1;68;323;6;22544772;701;8009
ESS11e01;11;10;20062024;83302;LT;6011407;17803311;3;2;2;4;2;2;1;2;2;1;59;423;1;20289007;701;7210
ESS11e01;11;10;20062024;83344;LT;16705316;17803311;2;3;4;6;4;6;1;2;2;1;68;313;7;7300998;703;7408
ESS11e01;11;10;20062024;83431;LT;16705316;17803311;1;4;3;5;5;5;1;2;1;1;50;720;10;7300998;703;7445
ESS11e01;11;10;20062024;83479;LT;21636868;17803311;3;3;3;8;9;8;1;2;1;2;37;720;6;5636928;707;7583
ESS11e01;11;10;20062024;83500;LT;10447637;17803311;2;1;2;2;2;2;1;1;2;1;55;720;7;11673977;702;8084
ESS11e01;11;10;20062024;83549;LT;11899395;17803311;2;2;2;9;3;5;1;2;1;1;80;213;3;10249721;697;7941
ESS11e01;11;10;20062024;83552;LT;5568438;17803311;3;3;3;4;5;7;1;2;1;1;40;720;9;21902993;703;7369
ESS11e01;11;10;20062024;83561;LT;5384707;17803311;3;1;2;0;0;0;1;2;1;2;84;323;2;22650345;700;7986
ESS11e01;11;10;20062024;83614;LT;90597385;17803311;2;2;3;6;6;6;1;2;1;2;71;323;5;13462361;698;7215
ESS11e01;11;10;20062024;83616;LT;1145459;17803311;3;2;1;2;2;1;1;2;1;2;63;720;6;10647738;708;7682
ESS11e01;11;10;20062024;83619;LT;21293397;17803311;2;3;3;3;4;3;1;2;2;2;33;620;10;57278544;706;7548
ESS11e01;11;10;20062024;83638;LT;10818434;17803311;3;2;1;0;0;0;2;2;2;2;62;620;3;11273857;707;7579
ESS11e01;11;10;20062024;83642;LT;5550139;17803311;2;3;2;3;3;0;1;2;1;2;82;610;3;2197521;704;7463
ESS11e01;11;10;20062024;83650;LT;1145459;17803311;3;2;2;2;2;2;2;2;1;2;59;423;6;10647738;708;7668
ESS11e01;11;10;20062024;83658;LT;10819845;17803311;3;3;3;10;4;4;1;2;1;2;64;323;3;11272386;701;8020
ESS11e01;11;10;20062024;83685;LT;88401467;17803311;3;2;1;0;0;0;1;2;2;2;73;229;4;1379677;710;7882
ESS11e01;11;10;20062024;83771;LT;44200733;17803311;2;2;1;0;5;8;1;2;1;2;79;313;2;2759354;710;7897
ESS11e01;11;10;20062024;83830;LT;1145459;17803311;3;2;2;3;3;3;1;2;2;2;31;620;10;10647738;708;7715
ESS11e01;11;10;20062024;83909;LT;5727295;17803311;3;3;2;5;3;3;2;2;2;1;38;313;5;21295475;708;7809
ESS11e01;11;10;20062024;83976;LT;23478734;17803311;2;3;1;0;0;0;1;2;2;2;42;423;5;51947206;695;7239
ESS11e01;11;10;20062024;83979;LT;87118584;17803311;3;3;3;4;6;5;2;2;2;1;61;229;6;13999938;699;7309
ESS11e01;11;10;20062024;84006;LT;17181886;17803311;3;3;1;4;3;8;2;2;2;2;25;323;5;7098492;708;7862
ESS11e01;11;10;20062024;84042;LT;59496975;17803311;3;3;3;0;0;0;1;2;2;2;64;323;5;20499441;697;7953
ESS11e01;11;10;20062024;84151;LT;1775178;17803311;2;2;1;4;4;4;1;2;2;1;35;620;10;6870605;702;7203
ESS11e01;11;10;20062024;84191;LT;18404242;17803311;3;2;1;6;5;4;1;2;1;2;43;620;10;66270307;697;7253
ESS11e01;11;10;20062024;84230;LT;887589;17803311;3;2;2;4;4;4;1;2;2;2;55;520;10;1374121;702;7185
ESS11e01;11;10;20062024;84243;LT;11136876;17803311;3;3;2;9;6;7;1;2;2;2;23;620;8;10951497;703;7435
ESS11e01;11;10;20062024;84285;LT;10818434;17803311;2;3;2;4;3;2;1;2;1;2;63;720;6;11273857;707;7576
ESS11e01;11;10;20062024;84303;LT;4581145;17803311;2;2;1;3;4;4;3;2;2;1;55;520;6;2662336;709;7178
ESS11e01;11;10;20062024;84366;LT;10818434;17803311;4;1;1;0;0;0;1;2;2;1;53;313;8;11273857;707;7597
ESS11e01;11;10;20062024;84377;LT;1145459;17803311;3;1;1;4;4;4;2;2;2;2;36;610;10;10647738;708;7745
ESS11e01;11;10;20062024;84402;LT;17680293;17803311;3;2;2;5;4;5;1;2;2;2;22;313;5;6898385;710;7908
ESS11e01;11;10;20062024;84461;LT;6252255;17803311;4;3;3;5;5;4;2;2;2;2;25;313;3;19507437;696;7933
ESS11e01;11;10;20062024;84477;LT;71864086;17803311;3;1;1;5;4;3;2;2;2;2;32;229;6;16971686;696;7198
ESS11e01;11;10;20062024;84499;LT;5727295;17803311;2;3;3;0;3;3;1;2;2;2;62;720;3;21295475;708;7649
ESS11e01;11;10;20062024;84510;LT;45298693;17803311;3;2;2;5;4;2;1;2;1;2;64;313;1;26924722;698;7181
ESS11e01;11;10;20062024;84524;LT;87118584;17803311;4;3;3;0;0;0;2;2;2;2;61;520;4;13999938;699;7309
